/Users/benny2168/Library/CloudStorage/SynologyDrive-MS-Personal/Antigravity/PCO to MailChimp/.venv/lib/python3.9/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
        "person": {
          "data": {
            "type": "Person",
            "id": "118897043"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902431",
        "html": "https://people.planningcenteronline.com/people/118897043?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902433",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897046"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902433",
        "html": "https://people.planningcenteronline.com/people/118897046?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902436",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897049"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902436",
        "html": "https://people.planningcenteronline.com/people/118897049?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902438",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897052"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902438",
        "html": "https://people.planningcenteronline.com/people/118897052?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902439",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897053"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902439",
        "html": "https://people.planningcenteronline.com/people/118897053?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902441",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897057"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902441",
        "html": "https://people.planningcenteronline.com/people/118897057?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902447",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897065"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902447",
        "html": "https://people.planningcenteronline.com/people/118897065?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902452",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897077"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902452",
        "html": "https://people.planningcenteronline.com/people/118897077?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902453",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897078"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902453",
        "html": "https://people.planningcenteronline.com/people/118897078?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902455",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897083"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902455",
        "html": "https://people.planningcenteronline.com/people/118897083?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902458",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897088"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902458",
        "html": "https://people.planningcenteronline.com/people/118897088?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902464",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897097"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902464",
        "html": "https://people.planningcenteronline.com/people/118897097?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902468",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897107"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902468",
        "html": "https://people.planningcenteronline.com/people/118897107?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902469",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897109"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902469",
        "html": "https://people.planningcenteronline.com/people/118897109?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902471",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897115"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902471",
        "html": "https://people.planningcenteronline.com/people/118897115?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902476",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897126"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902476",
        "html": "https://people.planningcenteronline.com/people/118897126?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902477",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897131"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902477",
        "html": "https://people.planningcenteronline.com/people/118897131?list_id=2552744"
      }
    }
  ],
  "included": [],
  "meta": {
    "total_count": 243,
    "count": 25,
    "prev": {
      "offset": 50
    },
    "next": {
      "offset": 100
    },
    "can_order_by": [
      "created_at",
      "updated_at"
    ],
    "parent": {
      "id": "2552744",
      "type": "List"
    }
  }
}
Fetching PC list results from https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=100
Starting new HTTPS connection (1): api.planningcenteronline.com:443
127.0.0.1 - - [23/Mar/2026 00:31:54] "GET /api/status HTTP/1.1" 200 -
https://api.planningcenteronline.com:443 "GET /people/v2/lists/2552744/list_results?offset=100 HTTP/1.1" 200 11254
Raw PC List Response:
{
  "links": {
    "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=100",
    "prev": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=75",
    "next": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=125"
  },
  "data": [
    {
      "type": "ListResult",
      "id": "1396902479",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897133"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902479",
        "html": "https://people.planningcenteronline.com/people/118897133?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902484",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897141"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902484",
        "html": "https://people.planningcenteronline.com/people/118897141?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902488",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897146"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902488",
        "html": "https://people.planningcenteronline.com/people/118897146?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902495",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897153"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902495",
        "html": "https://people.planningcenteronline.com/people/118897153?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902500",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897160"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902500",
        "html": "https://people.planningcenteronline.com/people/118897160?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902502",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897165"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902502",
        "html": "https://people.planningcenteronline.com/people/118897165?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902504",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897168"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902504",
        "html": "https://people.planningcenteronline.com/people/118897168?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902507",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897174"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902507",
        "html": "https://people.planningcenteronline.com/people/118897174?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902512",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897185"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902512",
        "html": "https://people.planningcenteronline.com/people/118897185?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902515",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897192"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902515",
        "html": "https://people.planningcenteronline.com/people/118897192?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902517",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897197"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902517",
        "html": "https://people.planningcenteronline.com/people/118897197?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902522",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897207"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902522",
        "html": "https://people.planningcenteronline.com/people/118897207?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902526",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897213"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902526",
        "html": "https://people.planningcenteronline.com/people/118897213?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902527",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897216"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902527",
        "html": "https://people.planningcenteronline.com/people/118897216?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902529",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897225"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902529",
        "html": "https://people.planningcenteronline.com/people/118897225?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902532",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897229"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902532",
        "html": "https://people.planningcenteronline.com/people/118897229?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902533",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897231"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902533",
        "html": "https://people.planningcenteronline.com/people/118897231?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902535",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897233"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902535",
        "html": "https://people.planningcenteronline.com/people/118897233?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902536",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897238"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902536",
        "html": "https://people.planningcenteronline.com/people/118897238?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902538",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897244"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902538",
        "html": "https://people.planningcenteronline.com/people/118897244?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902539",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897245"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902539",
        "html": "https://people.planningcenteronline.com/people/118897245?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902544",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897253"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902544",
        "html": "https://people.planningcenteronline.com/people/118897253?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902547",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897257"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902547",
        "html": "https://people.planningcenteronline.com/people/118897257?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902554",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897265"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902554",
        "html": "https://people.planningcenteronline.com/people/118897265?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902559",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897272"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902559",
        "html": "https://people.planningcenteronline.com/people/118897272?list_id=2552744"
      }
    }
  ],
  "included": [],
  "meta": {
    "total_count": 243,
    "count": 25,
    "prev": {
      "offset": 75
    },
    "next": {
      "offset": 125
    },
    "can_order_by": [
      "created_at",
      "updated_at"
    ],
    "parent": {
      "id": "2552744",
      "type": "List"
    }
  }
}
Fetching PC list results from https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=125
Starting new HTTPS connection (1): api.planningcenteronline.com:443
127.0.0.1 - - [23/Mar/2026 00:31:54] "GET /api/logs/sync_20260323_003153.log HTTP/1.1" 200 -
https://api.planningcenteronline.com:443 "GET /people/v2/lists/2552744/list_results?offset=125 HTTP/1.1" 200 11256
Raw PC List Response:
{
  "links": {
    "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=125",
    "prev": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=100",
    "next": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=150"
  },
  "data": [
    {
      "type": "ListResult",
      "id": "1396902561",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897274"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902561",
        "html": "https://people.planningcenteronline.com/people/118897274?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902568",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897285"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902568",
        "html": "https://people.planningcenteronline.com/people/118897285?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902571",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897289"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902571",
        "html": "https://people.planningcenteronline.com/people/118897289?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902576",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897295"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902576",
        "html": "https://people.planningcenteronline.com/people/118897295?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902577",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897297"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902577",
        "html": "https://people.planningcenteronline.com/people/118897297?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902579",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897301"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902579",
        "html": "https://people.planningcenteronline.com/people/118897301?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902580",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897303"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902580",
        "html": "https://people.planningcenteronline.com/people/118897303?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902581",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897308"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902581",
        "html": "https://people.planningcenteronline.com/people/118897308?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902583",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897312"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902583",
        "html": "https://people.planningcenteronline.com/people/118897312?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902590",
      "attributes": {
